work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,job_category,adjusted_salary
2022,Senior,Full-time,Machine Learning Engineer,120000,United Arab Emirates,Full-Remote,United Arab Emirates,SMALL,Machine Learning,129924
2022,Senior,Full-time,Machine Learning Engineer,65000,United Arab Emirates,Full-Remote,United Arab Emirates,SMALL,Machine Learning,70375
2022,Executive,Full-time,Data Engineer,324000,United States,Full-Remote,United States,MEDIUM,Data Engineering,350794
2022,Executive,Full-time,Data Engineer,216000,United States,Full-Remote,United States,MEDIUM,Data Engineering,233863
2022,Senior,Full-time,Data Engineer,210000,United States,Full-Remote,United States,MEDIUM,Data Engineering,227367
2022,Senior,Full-time,Data Engineer,100000,United States,Full-Remote,United States,MEDIUM,Data Engineering,108270
2022,Senior,Full-time,Data Scientist,185100,United States,Full-Remote,United States,MEDIUM,Data Science,200407
2022,Senior,Full-time,Data Scientist,104890,United States,Full-Remote,United States,MEDIUM,Data Science,113564
2022,Senior,Full-time,Data Engineer,105000,United States,Full-Remote,United States,MEDIUM,Data Engineering,113683
2022,Senior,Full-time,Data Engineer,80000,United States,Full-Remote,United States,MEDIUM,Data Engineering,86616
2022,Intermediate,Full-time,Machine Learning Developer,76814,Canada,Full-Remote,Canada,MEDIUM,Machine Learning,83166
2020,Senior,Full-time,Machine Learning Manager,117104,Canada,Half-Remote,Canada,LARGE,Management,133732
2022,Executive,Full-time,Director of Data Science,192037,Canada,Half-Remote,Canada,LARGE,Management,207918
2022,Intermediate,Full-time,Machine Learning Engineer,120000,United States,Full-Remote,United States,SMALL,Machine Learning,129924
2022,Intermediate,Full-time,Business Data Analyst,17805,India,Full-Remote,India,MEDIUM,Data Analyst,19277
2022,Intermediate,Full-time,Data Scientist,30523,India,Full-Remote,India,LARGE,Data Science,33047
2022,Intermediate,Full-time,Machine Learning Infrastructure Engineer,55685,Portugal,Half-Remote,Portugal,LARGE,Other,60290
2022,Intermediate,Part-time,Data Engineer,52533,Germany,Half-Remote,Germany,LARGE,Data Engineering,56877
2022,Entry,Full-time,Data Scientist,17805,India,Full-Remote,India,MEDIUM,Data Science,19277
2022,Intermediate,Full-time,Applied Machine Learning Scientist,75000,"Bolivia, Plurinational State of",Full-Remote,United States,LARGE,Machine Learning,81202
2022,Intermediate,Full-time,Applied Data Scientist,157000,United States,Full-Remote,United States,LARGE,Data Science,169983
2022,Intermediate,Full-time,Business Data Analyst,69133,Canada,Half-Remote,Canada,LARGE,Data Analyst,74850
2022,Entry,Full-time,Data Engineer,65000,United States,Full-Remote,United States,SMALL,Data Engineering,70375
2022,Senior,Full-time,Machine Learning Engineer,68293,Ireland,Full-Remote,Ireland,SMALL,Machine Learning,73940
2021,Intermediate,Full-time,Data Scientist,109000,United States,Half-Remote,United States,LARGE,Data Science,122121
2022,Intermediate,Full-time,Data Scientist,67597,Canada,Full-Remote,Canada,MEDIUM,Data Science,73187
2022,Entry,Full-time,Computer Vision Engineer,10000,Portugal,Full-Remote,Luxembourg,MEDIUM,Other,10827
2022,Intermediate,Full-time,Data Analyst,20000,Greece,Full-Remote,Greece,SMALL,Data Analyst,21654
2021,Senior,Full-time,Head of Data,102839,Slovenia,Full-Remote,Slovenia,LARGE,Other,115218
2022,Senior,Full-time,Head of Data,200000,Malaysia,Full-Remote,United States,MEDIUM,Other,216540
2022,Entry,Full-time,Data Scientist,51081,Canada,Full-Remote,Canada,LARGE,Data Science,55305
2022,Intermediate,Full-time,Data Scientist,78000,United States,Full-Remote,United States,MEDIUM,Data Science,84450
2022,Senior,Full-time,Data Engineer,135000,United States,Full-Remote,United States,MEDIUM,Data Engineering,146164
2022,Senior,Full-time,Data Engineer,115000,United States,Full-Remote,United States,MEDIUM,Data Engineering,124510
2022,Intermediate,Full-time,Machine Learning Engineer,83864,Australia,Full-Remote,Australia,LARGE,Machine Learning,90799
2022,Entry,Full-time,Data Scientist,40000,Japan,Full-Remote,Malaysia,LARGE,Data Science,43308
2022,Intermediate,Full-time,Head of Data,31520,Estonia,Full-Remote,Estonia,SMALL,Other,34126
2022,Senior,Full-time,Machine Learning Engineer,59888,Netherlands,Full-Remote,Netherlands,LARGE,Machine Learning,64840
2020,Entry,Full-time,Data Engineer,54742,Pakistan,Full-Remote,Germany,LARGE,Data Engineering,62515
2022,Senior,Full-time,Research Scientist,89306,France,Half-Remote,France,LARGE,Data Science,96691
2022,Entry,Full-time,Data Scientist,83171,Australia,Half-Remote,Australia,MEDIUM,Data Science,90049
2022,Senior,Full-time,Data Scientist,165000,United States,Full-Remote,United States,MEDIUM,Data Science,178645
2022,Intermediate,Full-time,Machine Learning Scientist,153000,United States,Half-Remote,United States,MEDIUM,Machine Learning,165653
2022,Senior,Full-time,Data Scientist,100000,Brazil,Full-Remote,United States,MEDIUM,Data Science,108270
2022,Senior,Full-time,Machine Learning Developer,76814,Canada,Full-Remote,Canada,MEDIUM,Machine Learning,83166
2022,Intermediate,Full-time,Data Scientist,33609,Poland,Full-Remote,Poland,LARGE,Data Science,36388
2022,Intermediate,Full-time,Principal Data Analyst,75000,Canada,Full-Remote,Canada,SMALL,Management,81202
2020,Intermediate,Full-time,Product Data Analyst,20000,Honduras,On-Site,Honduras,SMALL,Data Analyst,22840
2022,Entry,Contractor,Applied Machine Learning Scientist,30469,Tunisia,Full-Remote,Czechia,MEDIUM,Machine Learning,32988
2021,Intermediate,Full-time,Research Scientist,69999,Czechia,Half-Remote,Czechia,LARGE,Data Science,78425
2022,Entry,Full-time,Data Engineer,55475,Pakistan,Full-Remote,Germany,MEDIUM,Data Engineering,60062
2022,Intermediate,Full-time,Research Scientist,61989,Austria,On-Site,Austria,LARGE,Data Science,67115
2022,Senior,Full-time,Data Science Manager,152500,United States,Full-Remote,United States,MEDIUM,Management,165111
2022,Entry,Full-time,Research Scientist,120000,United States,Full-Remote,United States,LARGE,Data Science,129924
2022,Intermediate,Full-time,Data Scientist,135000,United States,Full-Remote,United States,LARGE,Data Science,146164
2022,Senior,Full-time,Data Analytics Lead,405000,United States,Full-Remote,United States,LARGE,Management,438493
2021,Senior,Full-time,Data Engineer,150000,United States,On-Site,United States,LARGE,Data Engineering,168056
2021,Senior,Full-time,Data Science Manager,240000,United States,On-Site,United States,LARGE,Management,268890
2021,Intermediate,Full-time,Data Analyst,135000,United States,Full-Remote,United States,LARGE,Data Analyst,151251
2021,Entry,Full-time,Data Scientist,80000,United States,Full-Remote,United States,MEDIUM,Data Science,89630
2022,Senior,Full-time,Applied Data Scientist,380000,United States,Full-Remote,United States,LARGE,Data Science,411426
2022,Intermediate,Full-time,Data Scientist,120402,Switzerland,On-Site,Switzerland,LARGE,Data Science,130359
2022,Senior,Full-time,Applied Data Scientist,177000,United States,Full-Remote,United States,LARGE,Data Science,191637
2022,Intermediate,Full-time,Data Engineer,65141,France,Full-Remote,France,MEDIUM,Data Engineering,70528
2022,Intermediate,Full-time,Data Scientist,48000,Russian Federation,Full-Remote,United States,SMALL,Data Science,51969
2022,Entry,Full-time,Data Analytics Engineer,20000,Pakistan,On-Site,Pakistan,MEDIUM,Other,21654
2021,Senior,Full-time,Principal Data Scientist,220000,United States,On-Site,United States,LARGE,Management,246483
2021,Intermediate,Full-time,ML Engineer,77364,Japan,Half-Remote,Japan,SMALL,Machine Learning,86676
2021,Intermediate,Full-time,ML Engineer,63711,Japan,Half-Remote,Japan,SMALL,Machine Learning,71380
2022,Entry,Full-time,Computer Vision Software Engineer,150000,Australia,Full-Remote,Australia,SMALL,Other,162405
2021,Intermediate,Full-time,Data Analyst,90000,United States,Full-Remote,United States,MEDIUM,Data Analyst,100834
2022,Intermediate,Freelancer,Data Scientist,100000,Canada,Full-Remote,United States,MEDIUM,Data Science,108270
2021,Entry,Full-time,Data Scientist,100000,United States,On-Site,United States,SMALL,Data Science,112037
2022,Entry,Part-time,Data Scientist,100000,Algeria,Half-Remote,Algeria,MEDIUM,Data Science,108270
2022,Senior,Full-time,Research Scientist,144000,United States,Half-Remote,United States,LARGE,Data Science,155908
2022,Senior,Full-time,Principal Data Scientist,155499,Germany,Full-Remote,Germany,MEDIUM,Management,168358
2021,Senior,Full-time,Computer Vision Engineer,24000,Brazil,Full-Remote,Brazil,MEDIUM,Other,26889
2021,Intermediate,Full-time,Applied Machine Learning Scientist,38400,Viet Nam,Full-Remote,United States,MEDIUM,Machine Learning,43022
2022,Entry,Full-time,Financial Data Analyst,100000,United States,Half-Remote,United States,LARGE,Data Analyst,108270
2021,Intermediate,Full-time,Data Scientist,82500,United States,Full-Remote,United States,SMALL,Data Science,92431
2021,Entry,Full-time,Data Scientist,49646,France,Half-Remote,France,MEDIUM,Data Science,55622
2021,Senior,Full-time,Lead Data Scientist,40570,India,Half-Remote,India,LARGE,Management,45453
2022,Entry,Full-time,Data Engineer,120000,United States,Full-Remote,United States,MEDIUM,Data Engineering,129924
2022,Senior,Full-time,Lead Machine Learning Engineer,84053,Germany,On-Site,Germany,MEDIUM,Management,91004
2021,Entry,Full-time,Machine Learning Engineer,20000,India,Full-Remote,India,SMALL,Machine Learning,22407
2022,Entry,Full-time,Computer Vision Engineer,125000,United States,On-Site,United States,MEDIUM,Other,135337
2021,Intermediate,Full-time,Data Scientist,9466,India,On-Site,India,SMALL,Data Science,10605
2021,Senior,Full-time,Machine Learning Scientist,120000,United States,Half-Remote,United States,SMALL,Machine Learning,134445
2021,Entry,Part-time,Data Analyst,10354,Spain,Half-Remote,Spain,MEDIUM,Data Analyst,11600
2021,Entry,Full-time,Applied Data Scientist,110037,United Kingdom,On-Site,United Kingdom,LARGE,Data Science,123283
2022,Entry,Full-time,ML Engineer,21013,Portugal,Full-Remote,Portugal,LARGE,Machine Learning,22750
2021,Entry,Full-time,Data Analyst,50000,United States,Full-Remote,United States,MEDIUM,Data Analyst,56018
2021,Senior,Full-time,Principal Data Engineer,200000,United States,Full-Remote,United States,MEDIUM,Management,224075
2021,Intermediate,Full-time,Big Data Engineer,60000,Spain,Half-Remote,Romania,MEDIUM,Data Engineering,67222
2021,Intermediate,Full-time,Data Engineer,200000,United States,Full-Remote,United States,LARGE,Data Engineering,224075
2021,Entry,Full-time,Machine Learning Developer,100000,Iraq,Half-Remote,Iraq,SMALL,Machine Learning,112037
2021,Intermediate,Full-time,Data Engineer,100000,United States,Full-Remote,United States,LARGE,Data Engineering,112037
2021,Senior,Full-time,Machine Learning Engineer,82744,Belgium,Half-Remote,Belgium,MEDIUM,Machine Learning,92704
2020,Intermediate,Full-time,Data Engineer,59303,Germany,Full-Remote,Germany,SMALL,Data Engineering,67724
2021,Intermediate,Full-time,Research Scientist,62649,France,Half-Remote,France,MEDIUM,Data Science,70190
2021,Intermediate,Full-time,Data Engineer,82528,United Kingdom,Full-Remote,United Kingdom,LARGE,Data Engineering,92462
2021,Intermediate,Full-time,Data Architect,170000,United States,Full-Remote,United States,LARGE,Data Architecture,190464
2021,Intermediate,Full-time,Data Architect,150000,United States,Full-Remote,United States,LARGE,Data Architecture,168056
2021,Entry,Full-time,BI Data Analyst,55000,United States,Half-Remote,United States,SMALL,Data Analyst,61620
2021,Executive,Full-time,Director of Data Science,250000,United States,On-Site,United States,LARGE,Management,280094
2021,Entry,Full-time,Data Engineer,80000,United States,Full-Remote,United States,LARGE,Data Engineering,89630
2020,Entry,Full-time,Big Data Engineer,70000,United States,Full-Remote,United States,LARGE,Data Engineering,79940
2021,Executive,Full-time,Director of Data Science,130026,Germany,Half-Remote,Germany,MEDIUM,Management,145678
2021,Entry,Full-time,Data Science Consultant,63831,Germany,Half-Remote,Germany,LARGE,Data Science,71514
2020,Senior,Full-time,Data Scientist,68428,Greece,Full-Remote,United States,LARGE,Data Science,78144
2021,Executive,Full-time,Head of Data Science,85000,Russian Federation,On-Site,Russian Federation,MEDIUM,Management,95232
2021,Executive,Full-time,Head of Data,230000,Russian Federation,Half-Remote,Russian Federation,LARGE,Other,257686
2021,Entry,Full-time,Machine Learning Engineer,125000,United States,Full-Remote,United States,SMALL,Machine Learning,140047
2021,Senior,Full-time,Data Analytics Manager,120000,United States,Full-Remote,United States,MEDIUM,Management,134445
2020,Intermediate,Full-time,Research Scientist,450000,United States,On-Site,United States,MEDIUM,Data Science,513900
2020,Intermediate,Full-time,Data Analyst,46759,France,Half-Remote,France,LARGE,Data Analyst,53398
2020,Intermediate,Full-time,Data Engineer,74130,Austria,Half-Remote,Austria,LARGE,Data Engineering,84656
2021,Senior,Full-time,Data Science Engineer,127221,Canada,Half-Remote,Canada,LARGE,Other,142535
2021,Senior,Full-time,Data Science Manager,144000,United States,Full-Remote,United States,LARGE,Management,161334
2021,Entry,Full-time,Data Scientist,13400,Ukraine,Full-Remote,Ukraine,LARGE,Data Science,15013
2021,Intermediate,Full-time,Data Scientist,75774,Canada,Full-Remote,Canada,LARGE,Data Science,84895
2021,Intermediate,Full-time,Data Scientist,150000,United States,Full-Remote,United States,MEDIUM,Data Science,168056
2020,Intermediate,Full-time,Data Science Consultant,103000,United States,Full-Remote,United States,LARGE,Data Science,117626
2021,Senior,Full-time,Data Engineer,153000,United States,Full-Remote,United States,LARGE,Data Engineering,171417
2021,Intermediate,Full-time,Data Engineer,90000,United States,Full-Remote,United States,LARGE,Data Engineering,100834
2021,Entry,Full-time,Data Analyst,90000,United States,Full-Remote,United States,SMALL,Data Analyst,100834
2021,Entry,Full-time,Data Analyst,60000,United States,Full-Remote,United States,SMALL,Data Analyst,67222
2021,Intermediate,Full-time,Data Scientist,50000,Nigeria,Full-Remote,Nigeria,LARGE,Data Science,56018
2021,Entry,Part-time,AI Scientist,12000,Pakistan,Full-Remote,United States,MEDIUM,Other,13444
2021,Intermediate,Part-time,3D Computer Vision Researcher,5409,India,Half-Remote,India,MEDIUM,Data Science,6060
2021,Intermediate,Contractor,ML Engineer,270000,United States,Full-Remote,United States,LARGE,Machine Learning,302502
2021,Intermediate,Full-time,Applied Data Scientist,54238,United Kingdom,Half-Remote,Canada,LARGE,Data Science,60767
2021,Intermediate,Full-time,Machine Learning Engineer,47282,Spain,Full-Remote,Spain,SMALL,Machine Learning,52973
2021,Executive,Full-time,Director of Data Science,153667,Italy,Full-Remote,Poland,LARGE,Management,172165
2021,Intermediate,Full-time,Data Engineer,28476,Poland,Full-Remote,Poland,LARGE,Data Engineering,31903
2021,Intermediate,Full-time,Data Analytics Engineer,110000,United States,Full-Remote,United States,LARGE,Other,123241
2021,Entry,Full-time,Research Scientist,82528,United Kingdom,Half-Remote,United Kingdom,LARGE,Data Science,92462
2020,Entry,Full-time,Machine Learning Engineer,250000,United States,Half-Remote,United States,LARGE,Machine Learning,285500
2021,Entry,Full-time,Data Analyst,59102,France,Half-Remote,France,MEDIUM,Data Analyst,66216
2021,Senior,Full-time,Data Analyst,80000,Bulgaria,Full-Remote,United States,SMALL,Data Analyst,89630
2020,Entry,Full-time,Data Analyst,10000,Nigeria,Full-Remote,Nigeria,SMALL,Data Analyst,11420
2020,Entry,Full-time,Machine Learning Engineer,138000,United States,Full-Remote,United States,SMALL,Machine Learning,157596
